ID,novelindex,평점
tow***,63,4
tow***,41,3
tow***,478,1
tow***,59,5
tow***,76,5
tow***,29,5
tow***,6,1
toy***,640,4
toy***,472,5
toy***,23,5
toy***,7,3
toy***,157,5
toy***,103,4
toy***,93,4
toy***,797,5
toy***,458,4
toy***,154,4
toy***,424,5
toy***,520,4
toy***,44,5
toy***,71,4
toy***,5,5
toy***,644,5
toy***,40,5
toy***,488,4
toy***,494,4
toy***,89,5
toy***,0,5
toy***,139,4
toy***,1,5
toy***,486,5
toy***,68,4.5
toy***,25,5
toy***,636,4
toy***,86,4
toy***,109,4
toy***,796,5
toy***,507,5
toy***,459,5
toy***,174,5
toy***,213,5
toy***,466,5
toy***,684,4
toy***,487,4
toy***,686,4
toy***,60,4
toy***,482,3
toy***,481,5
toy***,270,5
toy***,41,4
toy***,645,4
toy***,706,4
toy***,95,5
toy***,111,5
toy***,46,5
toy***,59,2
toy***,49,5
toy***,110,3
toy***,76,5
toy***,19,4
toy***,648,5
toy***,460,5
toy***,554,4
toy***,35,5
toy***,271,5
toy***,26,5
toy***,3,5
toy***,36,2
toy***,72,3
toy***,171,4
toy***,52,5
toy***,470,5
tp9***,148,5
tp9***,23,5
tp9***,8,5
tp9***,67,5
tp9***,797,5
tp9***,37,5
tp9***,424,5
tp9***,794,5
tp9***,5,5
tp9***,40,5
tp9***,89,5
tp9***,0,5
tp9***,1,5
tp9***,10,5
tp9***,25,5
tp9***,796,5
tp9***,466,5
tp9***,481,5
tp9***,270,5
tp9***,17,5
tp9***,46,5
tp9***,76,5
tp9***,468,5
tp9***,271,5
tp9***,16,5
tpa***,490,3
tpa***,140,3
tpa***,121,5
tpa***,54,1
tpa***,502,4
tpa***,488,4
tpa***,122,3
tpa***,532,5
tpa***,480,3
tpa***,78,4
tpa***,507,3
tpa***,459,5
tpa***,499,4
tpa***,510,5
tpa***,487,4
tpa***,513,1
tpa***,482,4
tpa***,469,5
tpa***,90,3
tpa***,511,4
tpa***,19,3
tpa***,35,3
tpa***,505,5
tpa***,484,4
tpa***,623,5
tpa***,117,2
tpc***,33,5
tpc***,23,5
tpc***,8,5
tpc***,27,5
tpc***,37,5
tpc***,794,5
tpc***,810,5
tpc***,40,5
tpc***,25,5
tpc***,677,5
tpc***,94,5
tpc***,125,5
tpc***,481,5
tpc***,131,5
tpc***,474,5
tpc***,45,5
tpc***,35,5
tpc***,16,5
tpd***,659,5
tpd***,497,4
tpd***,490,5
tpd***,140,3
tpd***,23,5
tpd***,7,4
tpd***,515,4.5
tpd***,528,5
tpd***,27,5
tpd***,133,4
tpd***,71,4
tpd***,142,3
tpd***,5,5
tpd***,502,4
tpd***,518,5
tpd***,40,5
tpd***,663,4
tpd***,0,4
tpd***,512,4
tpd***,464,5
tpd***,32,5
tpd***,122,2
tpd***,496,5
tpd***,25,5
tpd***,532,4.5
tpd***,796,5
tpd***,507,5
tpd***,459,5
tpd***,499,4.5
tpd***,463,5
tpd***,570,4
tpd***,479,5
tpd***,508,4
tpd***,60,4
tpd***,513,4
tpd***,482,4
tpd***,153,4
tpd***,152,4
tpd***,481,5
tpd***,635,5
tpd***,205,4
tpd***,113,4
tpd***,645,4
tpd***,95,5
tpd***,46,4
tpd***,49,4.5
tpd***,511,5
tpd***,19,5
tpd***,18,5
tpd***,35,5
tpd***,484,5
tpd***,503,4
tpd***,163,4.5
tpd***,144,4
tpd***,115,3
tpd***,271,5
tpd***,3,5
tpd***,117,5
tpd***,108,5
tpf***,683,4
tpf***,671,4
tpf***,23,4
tpf***,7,5
tpf***,528,4
tpf***,8,4.5
tpf***,27,5
tpf***,9,5
tpf***,797,4.5
tpf***,12,5
tpf***,424,4
tpf***,794,4.5
tpf***,5,4
tpf***,644,4
tpf***,40,4
tpf***,461,5
tpf***,501,4
tpf***,89,4.5
tpf***,0,4
tpf***,50,5
tpf***,1,4
tpf***,772,4
tpf***,496,5
tpf***,25,4.5
tpf***,532,4
tpf***,42,5
tpf***,796,4
tpf***,459,5
tpf***,466,4
tpf***,197,5
tpf***,513,4
tpf***,482,5
tpf***,125,5
tpf***,481,4
tpf***,768,5
tpf***,170,5
tpf***,270,4
tpf***,46,4
tpf***,76,4
tpf***,35,5
tpf***,484,4
tpf***,271,4
tpf***,26,4
tpf***,3,4
tpf***,28,5
tpf***,72,5
tpf***,138,5
tpf***,108,4
tpg***,9,5
tpg***,475,5
tpg***,128,5
tpg***,465,4
tpg***,486,5
tpg***,459,5
tpg***,684,5
tpg***,478,5
tpg***,769,5
tpg***,36,1
tpg***,108,5
tpq***,23,4
tpq***,8,4
tpq***,797,4
tpq***,37,4
tpq***,424,3
tpq***,794,4
tpq***,5,4
tpq***,40,4
tpq***,89,3
tpq***,0,4
tpq***,1,4
tpq***,25,4
tpq***,796,4
tpq***,466,3
tpq***,481,3
tpq***,270,4
tpq***,46,4
tpq***,76,4
tpq***,271,4
tpq***,26,4
tpq***,3,4
tps***,27,5
tps***,547,5
tps***,485,3
tps***,663,5
tps***,464,1
tps***,151,5
tps***,631,5
tps***,684,3
tps***,29,1
tps***,72,5
tps***,82,5
tps***,108,5
tpt***,23,5
tpt***,8,5
tpt***,798,5
tpt***,797,5
tpt***,424,4.5
tpt***,794,5
tpt***,98,5
tpt***,692,2
tpt***,5,5
tpt***,40,5
tpt***,89,5
tpt***,0,5
tpt***,1,5
tpt***,10,5
tpt***,25,5
tpt***,519,4
tpt***,480,4
tpt***,796,5
tpt***,459,5
tpt***,466,5
tpt***,94,5
tpt***,481,5
tpt***,635,5
tpt***,270,5
tpt***,219,5
tpt***,46,5
tpt***,76,5
tpt***,271,5
tpt***,26,5
tpt***,3,5
tpt***,16,5
tpw***,120,5
tpw***,98,5
tpw***,461,5
tpw***,53,5
tpw***,102,5
tpw***,459,4
tpw***,270,4
tpw***,131,5
tpw***,491,5
tpw***,35,5
tpw***,4,5
tpw***,16,4
tra***,11,5
tra***,149,5
tra***,135,5
tra***,140,5
tra***,683,5
tra***,23,5
tra***,7,5
tra***,103,4.5
tra***,57,4
tra***,67,4
tra***,120,4
tra***,797,5
tra***,48,5
tra***,121,5
tra***,154,4
tra***,424,5
tra***,147,4
tra***,133,5
tra***,71,4
tra***,128,5
tra***,5,5
tra***,518,4
tra***,40,5
tra***,488,4.5
tra***,461,4
tra***,156,5
tra***,89,5
tra***,158,5
tra***,0,5
tra***,139,4
tra***,464,5
tra***,151,5
tra***,1,5
tra***,161,5
tra***,122,5
tra***,649,5
tra***,127,5
tra***,31,5
tra***,102,4
tra***,25,5
tra***,126,5
tra***,118,4.5
tra***,86,3.5
tra***,109,5
tra***,796,4.5
tra***,459,5
tra***,499,5
tra***,466,5
tra***,479,5
tra***,20,5
tra***,510,4.5
tra***,508,5
tra***,60,3.5
tra***,482,5
tra***,63,5
tra***,107,5
tra***,481,5
tra***,270,4.5
tra***,517,3.5
tra***,514,5
tra***,478,5
tra***,51,5
tra***,46,5
tra***,49,4.5
tra***,511,5
tra***,76,5
tra***,19,5
tra***,18,5
tra***,2,5
tra***,468,5
tra***,484,5
tra***,503,4
tra***,163,5
tra***,21,5
tra***,271,5
tra***,26,4.5
tra***,3,5
tra***,28,5
tra***,72,4
tre***,106,5
tre***,655,3
tre***,671,3
tre***,472,5
tre***,23,5
tre***,515,4.5
tre***,8,5
tre***,96,3
tre***,797,5
tre***,48,3
tre***,37,4.5
tre***,458,2
tre***,424,4
tre***,794,5
tre***,574,2
tre***,98,5
tre***,553,4
tre***,5,5
tre***,502,4.5
tre***,518,3
tre***,40,5
tre***,461,5
tre***,227,2
tre***,89,5
tre***,139,5
tre***,565,5
tre***,464,5
tre***,1,5
tre***,127,5
tre***,557,4
tre***,25,4.5
tre***,609,4
tre***,126,5
tre***,75,5
tre***,575,5
tre***,796,5
tre***,507,5
tre***,459,5
tre***,463,5
tre***,466,5
tre***,537,4
tre***,510,3
tre***,641,5
tre***,686,3
tre***,495,5
tre***,482,3.5
tre***,125,5
tre***,469,5
tre***,476,4
tre***,481,5
tre***,635,5
tre***,568,3
tre***,270,5
tre***,517,5
tre***,604,5
tre***,478,4
tre***,186,4
tre***,95,5
tre***,46,5
tre***,45,5
tre***,49,5
tre***,492,5
tre***,76,5
tre***,633,4
tre***,484,4.5
tre***,503,5
tre***,271,5
tre***,26,4
tre***,3,5
tre***,72,5
tre***,470,5
tre***,16,4.5
trf***,23,5
trf***,7,5
trf***,797,5
trf***,424,5
trf***,40,5
trf***,89,5
trf***,0,5
trf***,1,5
trf***,25,5
trf***,119,5
trf***,796,5
trf***,466,5
trf***,481,5
trf***,270,5
trf***,95,5
trf***,46,5
trf***,73,4
trf***,76,5
trf***,35,5
trf***,271,5
trf***,26,5
trf***,3,5
tri***,497,4
tri***,23,5
tri***,7,4.5
tri***,8,5
tri***,27,5
tri***,797,5
tri***,424,5
tri***,128,4
tri***,98,3
tri***,5,5
tri***,502,1
tri***,40,5
tri***,488,5
tri***,129,4
tri***,89,4.5
tri***,0,4
tri***,512,4
tri***,1,3
tri***,486,5
tri***,32,4.5
tri***,61,4
tri***,25,5
tri***,532,4
tri***,796,5
tri***,507,4
tri***,459,4
tri***,466,4
tri***,641,4
tri***,508,5
tri***,482,5
tri***,481,5
tri***,99,4
tri***,270,5
tri***,90,4
tri***,645,3
tri***,46,5
tri***,492,4
tri***,506,4
tri***,460,5
tri***,35,4.5
tri***,484,5
tri***,271,5
tri***,26,4.5
tri***,3,4
tri***,36,4
tri***,203,4
tru***,106,4
tru***,135,5
tru***,655,4
tru***,23,5
tru***,8,5
tru***,103,4
tru***,27,5
tru***,81,4
tru***,797,4.5
tru***,424,4.5
tru***,128,3
tru***,5,4.5
tru***,810,5
tru***,485,4
tru***,40,5
tru***,488,4
tru***,129,5
tru***,461,3
tru***,156,3
tru***,89,5
tru***,0,4
tru***,642,5
tru***,464,3
tru***,1,5
tru***,68,5
tru***,649,4
tru***,56,4
tru***,61,5
tru***,25,4
tru***,126,5
tru***,42,2
tru***,796,4.5
tru***,92,3
tru***,459,5
tru***,463,5
tru***,473,3
tru***,466,5
tru***,20,5
tru***,686,3
tru***,721,5
tru***,482,3
tru***,469,5
tru***,476,5
tru***,152,5
tru***,481,4.5
tru***,62,4
tru***,170,4
tru***,270,4.5
tru***,186,4
tru***,66,4.5
tru***,474,4
tru***,111,3
tru***,46,5
tru***,59,4
tru***,76,4.5
tru***,460,4
tru***,29,5
tru***,35,5
tru***,468,4
tru***,30,5
tru***,503,2
tru***,115,4
tru***,271,5
tru***,26,4.5
tru***,3,4.5
tru***,36,4
tru***,138,3
tru***,108,4
ts1***,683,3
ts1***,23,5
ts1***,797,5
ts1***,424,4
ts1***,5,5
ts1***,40,5
ts1***,25,5
ts1***,796,5
ts1***,466,5
ts1***,481,4
ts1***,270,4
ts1***,468,5
ts1***,271,5
ts1***,3,5
ts1***,16,4
tsi***,23,3
tsi***,27,5
tsi***,797,2.5
tsi***,424,2
tsi***,5,3
tsi***,40,5
tsi***,0,1
tsi***,25,4
tsi***,796,2
tsi***,459,5
tsi***,39,1
tsi***,466,4
tsi***,125,5
tsi***,270,3
tsi***,478,5
tsi***,95,5
tsi***,492,5
tsi***,35,5
tsi***,271,3
tsi***,3,2
tsr***,148,5
tsr***,23,5
tsr***,8,5
tsr***,67,5
tsr***,797,5
tsr***,37,5
tsr***,424,5
tsr***,794,5
tsr***,5,5
tsr***,40,5
tsr***,89,5
tsr***,0,5
tsr***,1,5
tsr***,10,5
tsr***,25,5
tsr***,796,5
tsr***,466,5
tsr***,481,5
tsr***,270,5
tsr***,17,5
tsr***,46,5
tsr***,76,5
tsr***,468,5
tsr***,271,5
tsr***,26,5
tsr***,16,5
tst***,518,4
tst***,507,5
tst***,459,5
tst***,703,5
tst***,87,4
tst***,508,5
tst***,513,5
tst***,482,5
tst***,469,5
tst***,170,4
tst***,35,5
tst***,503,4
tst***,72,5
tst***,108,4
tsu***,134,5
tsu***,23,5
tsu***,528,5
tsu***,8,5
tsu***,797,5
tsu***,37,5
tsu***,424,5
tsu***,794,5
tsu***,5,5
tsu***,40,5
tsu***,89,5
tsu***,0,5
tsu***,464,5
tsu***,1,5
tsu***,486,5
tsu***,127,5
tsu***,25,5
tsu***,636,5
tsu***,126,4
tsu***,532,5
tsu***,796,5
tsu***,459,5
tsu***,466,5
tsu***,510,5
tsu***,482,5
tsu***,481,5
tsu***,270,5
tsu***,123,5
tsu***,46,5
tsu***,76,5
tsu***,35,5
tsu***,468,5
tsu***,675,5
tsu***,271,5
tsu***,26,5
tsu***,3,5
tsu***,108,5
tsz***,23,5
tsz***,797,5
tsz***,424,5
tsz***,5,5
tsz***,40,5
tsz***,89,5
tsz***,1,5
tsz***,25,5
tsz***,796,5
tsz***,466,5
tsz***,481,5
tsz***,270,5
tsz***,46,5
tsz***,271,5
tsz***,3,5
tta***,656,5
tta***,23,5
tta***,7,3
tta***,211,5
tta***,120,4.5
tta***,475,5
tta***,55,5
tta***,464,5
tta***,68,4
tta***,569,5
tta***,61,5
tta***,126,4
tta***,150,5
tta***,459,5
tta***,510,3
tta***,60,3
tta***,482,5
tta***,99,4
tte***,11,4
tte***,655,4
tte***,47,4
tte***,23,4
tte***,7,3
tte***,707,1
tte***,67,4
tte***,797,4
tte***,424,2
tte***,5,4
tte***,40,4
tte***,461,4
tte***,89,3
tte***,0,4
tte***,467,4
tte***,464,3
tte***,1,3
tte***,32,3
tte***,31,4
tte***,10,4
tte***,25,3
tte***,796,3
tte***,459,1
tte***,466,4
tte***,38,3
tte***,94,4
tte***,63,4
tte***,481,3
tte***,62,3
tte***,270,4
tte***,17,3
tte***,46,4
tte***,76,4
tte***,468,4
tte***,271,4
tte***,26,4
tte***,3,3
tte***,58,4
tte***,64,4
tth***,7,5
tth***,103,4
tth***,154,5
tth***,488,4
tth***,86,4
tth***,109,5
tth***,459,5
tth***,641,4
tth***,270,4
tth***,517,4
tth***,101,5
tth***,49,5
tth***,64,4
ttj***,135,4
ttj***,475,3
ttj***,154,3
ttj***,71,3
ttj***,142,3
ttj***,502,3
ttj***,488,3
ttj***,129,3
ttj***,139,3
ttj***,65,3
ttj***,638,4
ttj***,486,5
ttj***,161,3
ttj***,127,5
ttj***,86,3
ttj***,109,3
ttj***,459,3
ttj***,499,3
ttj***,39,3
ttj***,462,5
ttj***,60,3
ttj***,125,4
ttj***,153,3
ttj***,113,3
ttj***,170,5
ttj***,51,3
ttj***,66,5
ttj***,84,5
ttj***,35,5
ttj***,163,4
ttj***,72,5
ttj***,16,3
ttk***,106,4
ttk***,135,4
ttk***,140,4
ttk***,23,4
ttk***,7,4
ttk***,8,4
ttk***,27,5
ttk***,9,5
ttk***,120,5
ttk***,797,4
ttk***,154,5
ttk***,424,5
ttk***,520,5
ttk***,71,4
ttk***,5,4
ttk***,518,3
ttk***,40,4
ttk***,488,5
ttk***,89,4
ttk***,0,4
ttk***,139,5
ttk***,1,4
ttk***,68,4
ttk***,61,4
ttk***,25,4
ttk***,126,1
ttk***,109,5
ttk***,459,5
ttk***,466,4
ttk***,510,4
ttk***,60,5
ttk***,482,1
ttk***,166,4
ttk***,481,4
ttk***,192,4
ttk***,270,4
ttk***,517,1
ttk***,662,1
ttk***,46,5
ttk***,49,5
ttk***,511,3
ttk***,76,4
ttk***,19,5
ttk***,35,5
ttk***,271,5
ttk***,26,4
ttk***,3,3
ttk***,203,5
ttk***,82,5
ttk***,16,4
tto***,640,5
tto***,23,3.5
tto***,528,5
tto***,27,4
tto***,797,3
tto***,12,1
tto***,424,4
tto***,5,3
tto***,40,3.5
tto***,156,4
tto***,89,4
tto***,0,3.5
tto***,512,4
tto***,1,4
tto***,486,4
tto***,25,3.5
tto***,119,5
tto***,647,3
tto***,15,5
tto***,796,3.5
tto***,466,4.5
tto***,510,3
tto***,482,4
tto***,481,3.5
tto***,46,4
tto***,76,3.5
tto***,2,5
tto***,503,3
tto***,271,3.5
tto***,26,4
tto***,3,4
tto***,171,4
tto***,16,4
ttr***,515,5
ttr***,528,5
ttr***,57,5
ttr***,67,5
ttr***,458,5
ttr***,669,5
ttr***,485,5
ttr***,467,5
ttr***,532,5
ttr***,677,5
ttr***,86,4
ttr***,507,5
ttr***,60,4
ttr***,51,5
ttr***,111,5
ttr***,492,5
ttr***,460,5
ttr***,505,4
ttr***,503,4
ttr***,470,5
ttr***,108,5
tts***,23,5
tts***,255,5
tts***,424,5
tts***,5,5
tts***,40,5
tts***,89,5
tts***,0,5
tts***,1,5
tts***,25,5
tts***,466,5
tts***,481,5
tts***,270,5
tts***,658,5
tts***,76,5
tts***,271,5
tts***,26,5
tts***,3,5
ttt***,23,5
ttt***,7,5
ttt***,8,4
ttt***,57,4
ttt***,93,5
ttt***,797,5
ttt***,37,5
ttt***,424,5
ttt***,794,5
ttt***,716,3
ttt***,5,5
ttt***,34,5
ttt***,40,5
ttt***,461,5
ttt***,89,5
ttt***,0,5
ttt***,467,5
ttt***,464,5
ttt***,1,5
ttt***,25,4.5
ttt***,126,5
ttt***,796,5
ttt***,459,1
ttt***,462,5
ttt***,473,4
ttt***,466,5
ttt***,481,5
ttt***,270,5
ttt***,46,5
ttt***,76,5
ttt***,271,5
ttt***,26,5
ttt***,3,5
ttt***,470,5
ttt***,16,5
ttu***,475,4
ttu***,797,4.5
ttu***,424,5
ttu***,128,5
ttu***,5,4
ttu***,40,5
ttu***,663,4
ttu***,0,5
ttu***,50,5
ttu***,25,5
ttu***,75,4
ttu***,796,5
ttu***,459,3
ttu***,749,4
ttu***,63,4
ttu***,481,5
ttu***,270,4
ttu***,478,5
ttu***,76,5
tty***,424,4
tty***,71,4
tty***,502,4
tty***,488,4
tty***,1,5
tty***,486,5
tty***,796,4
tty***,463,5
tty***,482,5
tty***,481,4
tty***,99,5
tty***,270,4
tty***,76,4
tu0***,23,5
tu0***,7,5
tu0***,797,4
tu0***,424,4
tu0***,810,5
tu0***,40,4
tu0***,25,4
tu0***,796,4
tu0***,481,4
tu0***,270,4
tu0***,503,4
tu0***,271,5
tub***,23,4
tub***,103,4
tub***,797,4
tub***,424,4
tub***,5,4
tub***,40,4
tub***,89,4
tub***,1,4
tub***,39,5
tub***,466,5
tub***,481,3
tub***,270,4
tub***,76,4
tub***,468,5
tub***,271,4
tub***,3,4
tud***,23,5
tud***,9,5
tud***,797,5
tud***,424,5
tud***,5,5
tud***,518,4
tud***,40,5
tud***,89,5
tud***,0,5
tud***,464,4
tud***,1,5
tud***,32,5
tud***,25,5
tud***,796,5
tud***,459,5
tud***,14,5
tud***,466,5
tud***,665,5
tud***,481,5
tud***,270,5
tud***,706,5
tud***,46,5
tud***,76,5
tud***,484,5
tud***,271,5
tud***,26,5
tud***,3,5
tun***,767,5
tun***,490,5
tun***,23,5
tun***,797,5
tun***,121,3
tun***,424,5
tun***,147,4
tun***,98,5
tun***,5,5
tun***,518,4
tun***,485,4
tun***,40,5
tun***,488,5
tun***,663,5
tun***,461,5
tun***,501,5
tun***,89,5
tun***,467,5
tun***,464,5
tun***,1,5
tun***,116,5
tun***,650,5
tun***,486,4
tun***,61,5
tun***,25,4
tun***,42,4
tun***,15,5
tun***,459,5
tun***,213,5
tun***,466,5
tun***,509,5
tun***,482,5
tun***,481,5
tun***,270,5
tun***,478,5
tun***,645,5
tun***,131,5
tun***,46,5
tun***,49,5
tun***,511,4
tun***,19,4.5
tun***,493,4
tun***,35,5
tun***,484,5
tun***,115,4
tun***,271,5
tun***,3,5
tun***,171,5
tun***,108,4
tus***,7,5
tus***,40,5
tus***,0,5
tus***,139,4
tus***,25,5
tus***,796,5
tus***,510,5
tus***,60,4
tus***,18,4
tus***,470,5
tut***,23,5
tut***,7,3
tut***,120,4
tut***,475,4
tut***,797,5
tut***,154,3
tut***,424,5
tut***,71,4
tut***,5,5
tut***,40,5
tut***,488,4
tut***,0,5
tut***,139,3
tut***,151,5
tut***,1,5
tut***,486,3
tut***,25,5
tut***,126,4
tut***,86,4
tut***,109,3
tut***,459,5
tut***,466,5
tut***,665,4
tut***,60,1
tut***,481,5
tut***,646,4
tut***,270,5
tut***,517,4
tut***,478,5
tut***,46,5
tut***,49,4
tut***,492,5
tut***,18,5
tut***,271,5
tut***,26,5
tut***,82,4
tvx***,23,5
tvx***,797,4
tvx***,154,5
tvx***,424,2
tvx***,520,4
tvx***,5,5
tvx***,40,5
tvx***,488,5
tvx***,494,2
tvx***,89,5
tvx***,642,4
tvx***,1,4
tvx***,161,4
tvx***,25,3
tvx***,796,5
tvx***,459,5
tvx***,499,5
tvx***,466,4.5
tvx***,481,3.5
tvx***,62,3
tvx***,270,5
tvx***,662,4
tvx***,46,4.5
tvx***,492,4
tvx***,76,3
tvx***,506,4
tvx***,468,4
tvx***,484,4
tvx***,503,2
tvx***,271,4.5
tvx***,26,5
tvx***,3,4
tvx***,36,4
tvx***,155,5
twe***,640,4
twe***,655,4
twe***,683,5
twe***,671,5
twe***,23,4
twe***,7,4
twe***,8,4
twe***,67,5
twe***,120,5
twe***,797,4
twe***,424,4
twe***,5,4
twe***,810,4
twe***,502,5
twe***,40,4.5
twe***,464,5
twe***,151,5
twe***,486,5
twe***,25,4
twe***,704,4
twe***,126,4
twe***,677,4
twe***,109,5
twe***,796,4
twe***,78,4
twe***,459,1
twe***,516,4
twe***,463,5
twe***,703,4
twe***,684,4
twe***,665,4
twe***,641,4
twe***,482,4
twe***,469,5
twe***,481,4
twe***,270,4
twe***,634,4
twe***,517,4
twe***,478,5
twe***,645,5
twe***,706,4
twe***,46,4
twe***,492,4
twe***,511,4
twe***,769,4
twe***,19,4
twe***,491,5
twe***,648,5
twe***,460,5
twe***,664,4
twe***,484,5
twe***,271,4
twe***,3,4
twe***,470,4
two***,640,4
two***,497,4
two***,23,5
two***,7,4
two***,528,4
two***,103,5
two***,27,2
two***,797,4.5
two***,424,5
two***,520,4
two***,54,3
two***,5,5
two***,485,4
two***,40,5
two***,461,5
two***,89,4
two***,0,5
two***,467,5
two***,1,5
two***,486,4.5
two***,25,5
two***,704,5
two***,126,5
two***,532,4
two***,119,4
two***,796,5
two***,459,5
two***,14,4
two***,463,5
two***,466,5
two***,510,4
two***,641,4
two***,60,4
two***,482,4.5
two***,481,5
two***,270,5
two***,478,4
two***,662,4
two***,645,4
two***,130,4
two***,49,4
two***,110,3
two***,76,5
two***,19,5
two***,648,5
two***,18,5
two***,2,5
two***,493,4
two***,35,5
two***,503,4
two***,144,4
two***,115,5
two***,271,5
two***,26,5
two***,3,5
two***,639,2
two***,108,4
tws***,23,5
tws***,424,5
tws***,40,4
tws***,464,1
tws***,25,5
tws***,463,4
tws***,270,5
tws***,645,4
tws***,2,5
tws***,271,5
tws***,3,5
tx4***,776,5
tx4***,490,2
tx4***,520,5
tx4***,55,5
tx4***,788,5
tx4***,89,5
tx4***,0,5
tx4***,1,5
tx4***,116,5
tx4***,101,5
tx4***,478,5
tx4***,662,5
tx4***,46,5
tx4***,492,5
tx4***,271,5
tx4***,138,5
tx4***,117,5
tx4***,637,5
ty1***,96,5
ty1***,120,5
ty1***,81,5
ty1***,128,5
ty1***,43,1
ty1***,10,5
ty1***,463,5
ty1***,39,5
ty1***,495,5
ty1***,62,5
ty1***,41,4
ty1***,95,5
ty1***,474,5
ty1***,59,5
ty1***,19,5
ty1***,36,5
ty1***,6,5
ty1***,105,5
tyc***,671,4
tyc***,23,5
tyc***,7,5
tyc***,797,5
tyc***,485,4
tyc***,40,4
tyc***,156,4
tyc***,1,5
tyc***,43,3
tyc***,496,5
tyc***,25,4
tyc***,532,4
tyc***,75,5
tyc***,100,5
tyc***,143,4
tyc***,473,5
tyc***,684,4
tyc***,70,5
tyc***,46,4
tyc***,492,4
tyc***,491,5
tyc***,3,5
tyc***,117,4
tyg***,148,4
tyg***,8,5
tyg***,67,5
tyg***,176,5
tyg***,797,4
tyg***,37,5
tyg***,424,3
tyg***,810,5
tyg***,40,4
tyg***,0,4
tyg***,10,4
tyg***,25,3
tyg***,288,3
tyg***,796,4
tyg***,481,4
tyg***,270,4
tyg***,46,4
tyg***,506,4
tyg***,35,5
tyg***,503,3
tyg***,26,4
tyg***,16,5
tyr***,23,5
tyr***,182,5
tyr***,797,5
tyr***,133,5
tyr***,5,5
tyr***,40,5
tyr***,89,5
tyr***,1,5
tyr***,161,3
tyr***,25,5
tyr***,796,5
tyr***,462,5
tyr***,473,5
tyr***,665,5
tyr***,482,4
tyr***,481,5
tyr***,270,5
tyr***,46,5
tyr***,511,4
tyr***,76,5
tyr***,675,5
tyr***,144,4
tyr***,271,5
tyr***,26,5
tyr***,3,5
tyu***,23,5
tyu***,7,5
tyu***,528,5
tyu***,797,5
tyu***,424,5
tyu***,794,5
tyu***,142,5
tyu***,5,5
tyu***,40,5
tyu***,488,4
tyu***,461,5
tyu***,89,5
tyu***,464,5
tyu***,1,5
tyu***,25,5
tyu***,109,5
tyu***,15,5
tyu***,796,5
tyu***,462,5
tyu***,466,5
tyu***,94,5
tyu***,70,5
tyu***,481,5
tyu***,270,5
tyu***,46,5
tyu***,49,4
tyu***,76,5
tyu***,84,4
tyu***,271,5
tyu***,26,5
tyu***,3,5
tyu***,28,5
tyv***,106,5
tyv***,458,5
tyv***,464,5
tyv***,486,4.5
tyv***,636,5
tyv***,532,4
tyv***,459,3
tyv***,479,5
tyv***,495,5
tyv***,469,5
tyv***,3,1
tyv***,52,5
tzo***,472,4
tzo***,23,4
tzo***,797,4
tzo***,424,4
tzo***,5,4
tzo***,40,4
tzo***,89,4
tzo***,0,4
tzo***,467,4
tzo***,464,3
tzo***,25,4
tzo***,796,4
tzo***,481,4
tzo***,270,4
tzo***,76,4
tzo***,18,4
tzo***,470,4
u0n***,671,5
u0n***,103,5
u0n***,475,5
u0n***,520,5
u0n***,518,5
u0n***,638,5
u0n***,486,5
u0n***,459,5
u0n***,516,5
u0n***,645,5
u0n***,769,5
u0n***,505,5
u0n***,203,5
u0n***,676,5
u3r***,148,5
u3r***,23,5
u3r***,8,5
u3r***,67,5
u3r***,797,5
u3r***,37,5
u3r***,424,5
u3r***,794,5
u3r***,5,5
u3r***,40,5
u3r***,89,5
u3r***,0,5
u3r***,1,5
u3r***,10,5
u3r***,25,5
u3r***,796,5
u3r***,466,5
u3r***,481,5
u3r***,270,5
u3r***,17,5
u3r***,46,5
u3r***,76,5
u3r***,468,5
u3r***,271,5
u3r***,16,5
u3u***,185,5
u3u***,27,5
u3u***,176,5
u3u***,161,5
u3u***,127,5
u3u***,459,5
u3u***,487,4
u3u***,192,2
u3u***,478,3
u3u***,234,4
ubi***,106,5
ubi***,11,5
ubi***,472,5
ubi***,47,5
ubi***,96,5
ubi***,81,5
ubi***,797,5
ubi***,37,5
ubi***,44,5
ubi***,794,5
ubi***,465,5
ubi***,810,5
ubi***,34,5
ubi***,80,5
ubi***,89,5
ubi***,464,5
ubi***,151,5
ubi***,145,5
ubi***,69,5
ubi***,43,5
ubi***,31,5
ubi***,10,5
ubi***,56,5
ubi***,102,5
ubi***,61,5
ubi***,119,5
ubi***,15,5
ubi***,100,5
ubi***,92,5
ubi***,459,4
ubi***,174,5
ubi***,14,5
ubi***,91,5
ubi***,479,5
ubi***,20,5
ubi***,70,5
ubi***,495,5
ubi***,22,5
ubi***,476,5
ubi***,63,5
ubi***,481,5
ubi***,24,5
ubi***,270,5
ubi***,17,5
ubi***,97,5
ubi***,101,5
ubi***,46,5
ubi***,130,5
ubi***,471,5
ubi***,59,5
ubi***,110,5
ubi***,460,5
ubi***,29,5
ubi***,35,5
ubi***,468,5
ubi***,30,5
ubi***,21,5
ubi***,26,5
ubi***,6,5
ubi***,470,5
ubi***,16,5
uca***,23,4
uca***,57,5
uca***,93,4
uca***,797,3
uca***,424,3
uca***,5,4
uca***,810,4
uca***,40,4
uca***,89,4
uca***,1,4
uca***,486,5
